id_invoice,issuedDate,country,service,total,discount,tax,invoiceStatus,balance,dueDate,client
6,02-03-2023,Malaysia,E-commerce Development,1304.21,86.53,24.89,Overdue,1242.57,21-03-2023,Company A
18,02-08-2022,Slovakia (Slovak Republic),IoT Solution,6293.08,1081.05,305.3,Overdue,5517.33,12-08-2022,Company E
45,02-11-2022,Niue,E-commerce Development,3806.22,432.27,167.33,Pending,3541.28,22-11-2022,Company A
86,08-04-2023,Solomon Islands,Web Development,2657.87,313.3,240.71,Overdue,2585.28,16-04-2023,Company D
19,15-08-2022,Oman,UI/UX Design,887.53,157.57,70.16,Paid,800.12,26-08-2022,Company E
65,04-05-2023,Guadeloupe,AI Solution,3516.35,356.49,227.53,Paid,3387.39,18-05-2023,Company D
62,02-01-2023,Gabon,Web Development,534,53.85,43.88,Paid,524.03,28-01-2023,Company B
8,01-10-2022,Croatia,Mobile App Development,3529.97,329.82,212.89,Paid,3413.04,24-10-2022,Company D
38,03-11-2022,Tunisia,IoT Solution,3622.52,491.07,298.08,Overdue,3429.53,03-12-2022,Company C
33,22-07-2022,Equatorial Guinea,Mobile App Development,1863.04,92.59,181.84,Paid,1952.29,17-08-2022,Company A
89,30-07-2022,Korea,IoT Solution,4660.69,641.49,433.63,Overdue,4452.83,16-08-2022,Company E
36,23-01-2023,Morocco,AI Solution,6552.09,1166.83,395.15,Paid,5780.41,22-02-2023,Company A
72,05-05-2023,India,Web Development,2066,320.04,90.66,Paid,1836.62,20-05-2023,Company A
87,24-05-2023,Peru,E-commerce Development,1143.44,170.61,109.22,Overdue,1082.05,16-06-2023,Company E
39,07-12-2022,Saint Lucia,Web Development,800.32,121.72,20.94,Paid,699.54,05-01-2023,Company C
8,29-11-2022,Malawi,IoT Solution,5972.45,1157.73,382.08,Overdue,5196.8,16-12-2022,Company D
85,30-06-2023,Saint Kitts and Nevis,Web Development,1724.96,26.11,58.56,Overdue,1757.41,17-07-2023,Company C
22,27-11-2022,Qatar,IoT Solution,4665.79,53.44,222.25,Paid,4834.6,06-12-2022,Company A
34,31-08-2022,Yemen,UI/UX Design,405.94,65.77,15.12,Pending,355.29,09-09-2022,Company E
73,27-10-2022,Afghanistan,UI/UX Design,412.09,78.28,25.28,Paid,359.09,10-11-2022,Company B
73,29-04-2023,Iceland,E-commerce Development,4427.81,714.84,303.78,Paid,4016.75,25-05-2023,Company B
36,23-01-2023,Malta,E-commerce Development,3677.8,160.6,170.93,Paid,3688.13,08-02-2023,Company D
5,01-02-2023,Korea,Web Development,758.39,105.45,24.92,Paid,677.86,26-02-2023,Company B
92,20-08-2022,Falkland Islands (Malvinas),IoT Solution,5793.69,669.66,300.04,Pending,5424.07,07-09-2022,Company C
23,20-03-2023,Haiti,Web Development,2768.72,239.16,174.33,Overdue,2703.89,28-03-2023,Company D
79,13-05-2023,Denmark,Mobile App Development,4902.16,901.41,450.55,Paid,4451.3,07-06-2023,Company E
1,12-03-2023,France,E-commerce Development,4827.27,741.24,190.58,Overdue,4276.61,24-03-2023,Company A
83,19-11-2022,Vanuatu,Web Development,2938.24,136.97,168.01,Pending,2969.28,12-12-2022,Company C
69,25-04-2023,Gibraltar,IoT Solution,3152.26,149.98,152.23,Overdue,3154.51,22-05-2023,Company B
2,07-09-2022,Saint Vincent and the Grenadines,Web Development,579.43,94.42,51.43,Pending,536.44,19-09-2022,Company B
35,01-02-2023,Finland,E-commerce Development,1698.72,2.12,32.73,Overdue,1729.33,27-02-2023,Company D
73,16-05-2023,Sweden,AI Solution,3809.95,618.77,123.78,Pending,3314.96,30-05-2023,Company A
24,07-04-2023,Botswana,Mobile App Development,3184.15,247.36,308.17,Paid,3244.96,24-04-2023,Company C
5,08-04-2023,Lithuania,UI/UX Design,855.93,84.89,20.41,Paid,791.45,07-05-2023,Company D
98,07-02-2023,Liberia,Web Development,626.08,46.91,51.73,Paid,630.9,22-02-2023,Company E
21,27-11-2022,Mayotte,UI/UX Design,845.87,86.14,17.21,Paid,776.94,19-12-2022,Company D
82,05-07-2023,Qatar,E-commerce Development,2718.93,150.16,95.95,Pending,2664.72,31-07-2023,Company C
85,30-07-2022,Central African Republic,E-commerce Development,3762.7,514.83,350.08,Pending,3597.95,28-08-2022,Company C
72,04-01-2023,Turkmenistan,UI/UX Design,991.7,141.86,36.82,Paid,886.66,29-01-2023,Company D
16,24-08-2022,Vietnam,E-commerce Development,4353.73,551.3,21.12,Paid,3823.55,21-09-2022,Company E
93,03-01-2023,Latvia,Web Development,2324.91,171.9,38.82,Pending,2191.83,26-01-2023,Company C
63,30-04-2023,Japan,UI/UX Design,254.74,46.07,11.84,Pending,220.51,18-05-2023,Company B
82,14-11-2022,Paraguay,Mobile App Development,2525.38,98.44,167.83,Paid,2594.77,27-11-2022,Company E
86,11-10-2022,Bermuda,Mobile App Development,3095.99,437.97,155.16,Pending,2813.18,06-11-2022,Company B
69,12-01-2023,British Indian Ocean Territory (Chagos Archipelago),Mobile App Development,1317.15,218.09,119.33,Pending,1218.39,25-01-2023,Company A
44,21-01-2023,Israel,IoT Solution,2081.75,373.61,167.52,Overdue,1875.66,16-02-2023,Company E
79,22-07-2022,Venezuela,Web Development,914.65,154.77,76.63,Paid,836.51,09-08-2022,Company C
63,08-03-2023,Bolivia,AI Solution,3200.67,278.79,7.13,Pending,2929.01,07-04-2023,Company D
74,15-04-2023,Greenland,Mobile App Development,3272.38,147.59,61.55,Overdue,3186.34,12-05-2023,Company A
9,18-02-2023,Dominica,E-commerce Development,4672.72,398.09,186.6,Paid,4461.23,27-02-2023,Company D
72,16-11-2022,Saint Pierre and Miquelon,AI Solution,6747.74,355.71,169.37,Pending,6561.4,15-12-2022,Company B
48,16-04-2023,Egypt,Mobile App Development,3348.22,77.56,100.47,Overdue,3371.13,10-05-2023,Company D
53,11-09-2022,Pitcairn Islands,AI Solution,7043.26,416.39,16.17,Paid,6643.04,11-10-2022,Company A
1,30-04-2023,South Georgia and the South Sandwich Islands,Web Development,2854.79,351.81,263,Paid,2765.98,12-05-2023,Company E
83,25-10-2022,India,AI Solution,7892.93,611.33,473.63,Overdue,7755.23,05-11-2022,Company C
86,25-12-2022,Jordan,AI Solution,3755.36,259.06,358.19,Overdue,3854.49,20-01-2023,Company A
34,15-04-2023,North Macedonia,IoT Solution,3286.44,464.37,9.26,Pending,2831.33,03-05-2023,Company C
96,24-06-2023,Jersey,IoT Solution,3421.83,192.11,1.96,Paid,3231.68,17-07-2023,Company D
58,16-11-2022,Indonesia,UI/UX Design,556.9,92.66,35.68,Overdue,499.92,01-12-2022,Company C
34,16-09-2022,Barbados,Mobile App Development,3630.21,375.05,134.85,Paid,3390.01,14-10-2022,Company E
43,15-05-2023,Jordan,Mobile App Development,1167.51,88.91,69.17,Paid,1147.77,31-05-2023,Company D
47,30-05-2023,Paraguay,UI/UX Design,792.43,146.99,40.1,Overdue,685.54,16-06-2023,Company B
68,04-05-2023,Bermuda,UI/UX Design,843.63,121.84,45.68,Pending,767.47,28-05-2023,Company E
24,16-10-2022,Saint Barthelemy,Mobile App Development,2835.28,360,117.98,Pending,2593.26,29-10-2022,Company A
91,09-03-2023,Netherlands Antilles,IoT Solution,2510.22,208.41,160.25,Pending,2462.06,26-03-2023,Company E
87,19-07-2022,Aruba,IoT Solution,3327.19,156.32,109.41,Overdue,3280.28,30-07-2022,Company B
53,27-11-2022,Norfolk Island,Mobile App Development,4402.25,788.49,90.79,Paid,3704.55,13-12-2022,Company C
77,27-04-2023,Chile,UI/UX Design,679.35,123.64,6.31,Overdue,562.02,05-05-2023,Company D
54,20-07-2022,Netherlands Antilles,E-commerce Development,2120.49,35.85,177.2,Overdue,2261.84,19-08-2022,Company C
96,27-05-2023,Congo,IoT Solution,5728.67,713.13,129.74,Pending,5145.28,04-06-2023,Company C
15,27-01-2023,Papua New Guinea,UI/UX Design,551.87,20.95,12.1,Overdue,543.02,15-02-2023,Company E
86,23-10-2022,Algeria,Mobile App Development,1319.64,178.71,82.91,Overdue,1223.84,04-11-2022,Company B
5,20-09-2022,Andorra,IoT Solution,7738.26,722.75,211.49,Paid,7227,19-10-2022,Company C
55,08-10-2022,Bermuda,AI Solution,4031.74,240.57,68.61,Paid,3859.78,17-10-2022,Company A
56,18-03-2023,Monaco,UI/UX Design,658.98,116.52,26.71,Paid,569.17,13-04-2023,Company A
65,01-12-2022,Georgia,IoT Solution,6714.48,894.22,230.46,Pending,6050.72,13-12-2022,Company E
31,31-12-2022,Reunion,Mobile App Development,1831.14,125.13,1.85,Paid,1707.86,13-01-2023,Company C
76,04-09-2022,Maldives,AI Solution,7662.13,1432.86,412.47,Overdue,6641.74,19-09-2022,Company E
80,17-11-2022,Cuba,UI/UX Design,508.82,6.57,15.19,Paid,517.44,28-11-2022,Company C
31,07-04-2023,Slovenia,Mobile App Development,2103.78,55.92,135.39,Paid,2183.25,05-05-2023,Company A
26,21-06-2023,Lebanon,UI/UX Design,872.57,102.32,2.59,Overdue,772.84,09-07-2023,Company C
1,20-03-2023,French Southern Territories,AI Solution,7736.74,1536.41,358.63,Paid,6558.96,05-04-2023,Company A
97,20-02-2023,Macao,AI Solution,5696.42,857.31,341.25,Paid,5180.36,07-03-2023,Company E
30,25-08-2022,Azerbaijan,Web Development,1007.76,115.35,60.76,Paid,953.17,20-09-2022,Company E
17,13-09-2022,Luxembourg,IoT Solution,6699.08,238.7,463.45,Pending,6923.83,28-09-2022,Company A
74,13-10-2022,Palau,E-commerce Development,2179.19,418.02,71.68,Paid,1832.85,08-11-2022,Company B
99,17-01-2023,Denmark,Web Development,2347.18,227.71,181.3,Overdue,2300.77,29-01-2023,Company D
1,26-12-2022,South Africa,UI/UX Design,842.72,47.61,21.87,Pending,816.98,18-01-2023,Company D
15,06-05-2023,Venezuela,Mobile App Development,2648,432.18,78.95,Paid,2294.77,02-06-2023,Company B
3,08-10-2022,Burkina Faso,UI/UX Design,745.79,10.84,43.55,Overdue,778.5,22-10-2022,Company D
64,26-01-2023,Colombia,Mobile App Development,1912.55,243.68,168.85,Overdue,1837.72,02-02-2023,Company D
81,22-12-2022,Ukraine,IoT Solution,2185.68,58.07,197.69,Pending,2325.3,30-12-2022,Company B
50,28-08-2022,Micronesia,Web Development,984.38,153.5,58.83,Overdue,889.71,27-09-2022,Company B
8,07-02-2023,Costa Rica,AI Solution,9894.3,882.33,805.08,Pending,9817.05,14-02-2023,Company E
28,16-07-2022,Rwanda,IoT Solution,7243.95,760.07,703.07,Pending,7186.95,15-08-2022,Company D
13,27-01-2023,Madagascar,Web Development,2428.65,393.71,82.13,Pending,2117.07,22-02-2023,Company E
15,27-01-2023,Guatemala,Mobile App Development,1938.26,384.01,164.84,Pending,1719.09,07-02-2023,Company B
13,19-04-2023,New Caledonia,IoT Solution,2718.31,370.42,190.11,Pending,2538,07-05-2023,Company E
51,08-07-2023,Guinea,AI Solution,7048.34,1218.87,28.4,Paid,5857.87,20-07-2023,Company D
99,21-11-2022,Poland,Mobile App Development,2012.36,232.48,115.51,Overdue,1895.39,19-12-2022,Company D
34,29-05-2023,Georgia,IoT Solution,4869.93,479.22,341.46,Overdue,4732.17,26-06-2023,Company B
96,13-02-2023,Guyana,UI/UX Design,813.25,40.94,23.22,Pending,795.53,26-02-2023,Company C
94,29-05-2023,Venezuela,E-commerce Development,1422.78,92.3,122.3,Paid,1452.78,19-06-2023,Company E
64,10-05-2023,Tokelau,AI Solution,7922.73,214.11,347.23,Paid,8055.85,30-05-2023,Company A
41,23-08-2022,China,IoT Solution,6920.56,1242.71,146.95,Pending,5824.8,21-09-2022,Company B
89,09-12-2022,Congo,IoT Solution,5026.86,235.9,0.44,Overdue,4791.4,03-01-2023,Company B
52,23-09-2022,Latvia,AI Solution,5453.78,925.39,194.23,Pending,4722.62,11-10-2022,Company D
30,11-12-2022,Bahrain,Mobile App Development,4495.8,319.15,333.43,Overdue,4510.08,08-01-2023,Company D
13,09-02-2023,Lebanon,UI/UX Design,378.97,42.78,4.87,Pending,341.06,11-03-2023,Company D
77,18-09-2022,Algeria,IoT Solution,3017.5,203.87,80.47,Pending,2894.1,04-10-2022,Company E
19,03-04-2023,Liechtenstein,UI/UX Design,829.35,163.42,21.48,Overdue,687.41,01-05-2023,Company E
62,21-12-2022,Cambodia,AI Solution,3679.92,623.21,18.24,Pending,3074.95,16-01-2023,Company E
68,14-07-2022,Sao Tome and Principe,AI Solution,5302.74,510.75,274.05,Paid,5066.04,11-08-2022,Company E
38,16-07-2022,Cayman Islands,AI Solution,5813.56,253.83,509.02,Pending,6068.75,11-08-2022,Company C
29,13-04-2023,Bangladesh,UI/UX Design,859.18,25.75,79.85,Overdue,913.28,27-04-2023,Company C
57,23-06-2023,Faroe Islands,UI/UX Design,679.11,50.32,6.75,Overdue,635.54,21-07-2023,Company D
40,30-12-2022,Montenegro,E-commerce Development,4090.21,304.08,299.66,Overdue,4085.79,26-01-2023,Company E
75,18-10-2022,Antarctica (the territory South of 60 deg S),Mobile App Development,1860.8,89.55,13.47,Pending,1784.72,04-11-2022,Company B
68,15-01-2023,Afghanistan,AI Solution,6162.5,43.86,377.88,Paid,6496.52,02-02-2023,Company D
29,06-04-2023,Libyan Arab Jamahiriya,AI Solution,4731.52,790.17,121.79,Overdue,4063.14,04-05-2023,Company D
54,19-08-2022,Malawi,E-commerce Development,2052.22,402.78,131.31,Pending,1780.75,11-09-2022,Company B
90,30-12-2022,Somalia,IoT Solution,3810.53,154.61,107.92,Paid,3763.84,25-01-2023,Company E
77,04-07-2023,Oman,IoT Solution,2130.11,121.83,196.04,Paid,2204.32,03-08-2023,Company C
26,18-05-2023,Montenegro,AI Solution,9982.22,215.46,547.62,Overdue,10314.38,29-05-2023,Company C
87,17-03-2023,Netherlands Antilles,UI/UX Design,681.21,28.09,5.09,Overdue,658.21,03-04-2023,Company D
32,23-01-2023,Gibraltar,Mobile App Development,2501.95,301.54,245.7,Pending,2446.11,13-02-2023,Company D
67,10-09-2022,French Polynesia,Mobile App Development,1742.83,27.08,13.71,Paid,1729.46,29-09-2022,Company A
25,05-03-2023,Cyprus,UI/UX Design,892.57,53.49,80.01,Overdue,919.09,02-04-2023,Company D
31,27-06-2023,Mozambique,AI Solution,9189.46,865.44,237.06,Paid,8561.08,20-07-2023,Company B
36,27-04-2023,Yemen,E-commerce Development,3457.98,220.45,327.16,Pending,3564.69,13-05-2023,Company B
13,01-11-2022,Turkey,E-commerce Development,1104.05,164.93,105.15,Overdue,1044.27,13-11-2022,Company C
25,17-10-2022,Turkey,AI Solution,9774.65,1568.41,693.62,Paid,8899.86,06-11-2022,Company B
31,14-08-2022,Mexico,Web Development,643.72,62.37,31.38,Paid,612.73,31-08-2022,Company E
1,10-01-2023,Ghana,AI Solution,7840.94,625.13,692.37,Overdue,7908.18,09-02-2023,Company E
83,25-08-2022,Guinea,Mobile App Development,2534.18,135.45,217.3,Overdue,2616.03,20-09-2022,Company D
9,09-05-2023,Norfolk Island,E-commerce Development,2208.9,299.26,77.3,Pending,1986.94,27-05-2023,Company A
96,11-08-2022,Myanmar,Mobile App Development,3073.18,500.32,185.81,Overdue,2758.67,30-08-2022,Company E
79,31-01-2023,South Africa,UI/UX Design,655.25,48.44,33.56,Overdue,640.37,13-02-2023,Company B
92,26-10-2022,Saudi Arabia,E-commerce Development,1413.38,15.94,100.94,Paid,1498.38,25-11-2022,Company A
78,18-08-2022,Antarctica (the territory South of 60 deg S),Mobile App Development,3716.76,387.13,195.15,Paid,3524.78,16-09-2022,Company E
80,09-08-2022,Sierra Leone,AI Solution,9144.39,1003.2,367.5,Pending,8508.69,26-08-2022,Company D
100,03-06-2023,Qatar,Web Development,2619.07,426.05,168.09,Pending,2361.11,25-06-2023,Company A
57,09-01-2023,Greece,Web Development,2873.54,286.11,73,Paid,2660.43,31-01-2023,Company E
97,29-05-2023,Lithuania,Web Development,2291.02,359.3,168.3,Paid,2100.02,26-06-2023,Company E
68,18-05-2023,Germany,IoT Solution,4763.61,157.08,82.68,Paid,4689.21,04-06-2023,Company A
60,13-05-2023,Kuwait,E-commerce Development,4401.5,385.79,340.82,Overdue,4356.53,24-05-2023,Company A
10,16-07-2022,Greece,Web Development,2803.96,416.29,123.76,Paid,2511.43,26-07-2022,Company C
73,26-01-2023,Nigeria,AI Solution,9139.83,1155.15,225.15,Overdue,8209.83,06-02-2023,Company C
40,23-10-2022,Saint Barthelemy,Mobile App Development,4945.9,793.78,310.28,Overdue,4462.4,08-11-2022,Company C
56,04-01-2023,Suriname,E-commerce Development,3082.63,274.47,274.44,Pending,3082.6,31-01-2023,Company D
83,14-05-2023,Portugal,IoT Solution,6093.47,188.24,147.54,Pending,6052.77,21-05-2023,Company C
54,27-01-2023,French Guiana,Web Development,1901.7,181.52,118.38,Pending,1838.56,18-02-2023,Company B
38,14-06-2023,Bangladesh,Web Development,1485.02,121.58,77.99,Overdue,1441.43,12-07-2023,Company C
44,25-03-2023,Anguilla,UI/UX Design,835.32,104.23,4.9,Paid,735.99,01-04-2023,Company D
83,15-08-2022,Germany,E-commerce Development,3165.68,365.16,297.6,Overdue,3098.12,01-09-2022,Company E
1,11-07-2022,Angola,Web Development,796.62,16.71,3.09,Paid,783,26-07-2022,Company B
24,12-03-2023,Turkey,Web Development,1800.84,330.26,80.08,Pending,1550.66,08-04-2023,Company E
38,25-01-2023,South Africa,E-commerce Development,4960.12,623.23,271.21,Paid,4608.1,04-02-2023,Company D
24,13-07-2022,Mexico,Mobile App Development,1042.43,65.59,33.71,Pending,1010.55,25-07-2022,Company D
49,19-07-2022,Iceland,E-commerce Development,2877.61,438.35,264.21,Paid,2703.47,14-08-2022,Company D
54,30-09-2022,Gabon,UI/UX Design,709.03,124.81,40.89,Paid,625.11,23-10-2022,Company C
93,23-03-2023,Papua New Guinea,Mobile App Development,3289.57,346.77,40.64,Pending,2983.44,20-04-2023,Company B
83,13-01-2023,Lebanon,Mobile App Development,2852.68,467.39,225.49,Paid,2610.78,31-01-2023,Company B
30,17-03-2023,Guinea,E-commerce Development,2626.95,386.15,161.45,Paid,2402.25,07-04-2023,Company C
82,29-10-2022,Somalia,Web Development,2964.03,403.81,270.14,Overdue,2830.36,06-11-2022,Company B
96,15-03-2023,Cocos (Keeling) Islands,Mobile App Development,4703.17,298.11,258.51,Pending,4663.57,30-03-2023,Company A
77,02-03-2023,Papua New Guinea,E-commerce Development,2049.9,142.04,2.91,Overdue,1910.77,26-03-2023,Company B
59,07-06-2023,Guyana,AI Solution,8985.48,120.64,233.94,Overdue,9098.78,04-07-2023,Company C
89,05-09-2022,Anguilla,AI Solution,9219.49,1155.31,618.53,Pending,8682.71,29-09-2022,Company D
26,21-07-2022,Kiribati,Mobile App Development,1849.1,335.6,151.62,Paid,1665.12,01-08-2022,Company C
96,07-10-2022,Finland,Web Development,2424.17,1.03,93.24,Pending,2516.38,31-10-2022,Company E
74,30-03-2023,Haiti,Web Development,1994.12,148.12,139.74,Pending,1985.74,18-04-2023,Company A
21,19-03-2023,Uzbekistan,E-commerce Development,1837.41,236.44,165.12,Paid,1766.09,11-04-2023,Company C
18,22-01-2023,Mayotte,E-commerce Development,4625.94,405.9,21.4,Overdue,4241.44,31-01-2023,Company A
45,14-02-2023,Peru,Web Development,2893.33,216.01,280.68,Overdue,2958,11-03-2023,Company D
6,24-12-2022,Poland,E-commerce Development,4019.79,786.85,389.79,Overdue,3622.73,12-01-2023,Company D
99,22-10-2022,Nigeria,Web Development,1561.95,259.47,125.71,Paid,1428.19,08-11-2022,Company C
63,17-11-2022,El Salvador,E-commerce Development,4875.21,450.46,288.07,Pending,4712.82,08-12-2022,Company E
66,16-03-2023,Guatemala,AI Solution,4624.63,553.95,36.52,Paid,4107.2,23-03-2023,Company C
24,04-03-2023,Aruba,UI/UX Design,983.5,96.27,46.74,Overdue,933.97,31-03-2023,Company E
23,07-04-2023,Maldives,E-commerce Development,4839,778.1,262.58,Pending,4323.48,22-04-2023,Company B
98,07-12-2022,Croatia,IoT Solution,7132.45,974.25,350.43,Overdue,6508.63,18-12-2022,Company A
44,26-02-2023,Pitcairn Islands,Mobile App Development,1411.69,91.46,124.65,Pending,1444.88,18-03-2023,Company D
19,20-04-2023,Pitcairn Islands,Web Development,688.29,38.27,61.94,Paid,711.96,07-05-2023,Company A
3,29-04-2023,Afghanistan,Mobile App Development,3617.06,405.07,157.49,Pending,3369.48,22-05-2023,Company E
55,12-08-2022,Reunion,UI/UX Design,535.87,41.24,50.48,Overdue,545.11,30-08-2022,Company C
59,30-06-2023,Botswana,IoT Solution,2009.43,204,97.39,Pending,1902.82,19-07-2023,Company A
12,10-01-2023,Dominica,UI/UX Design,352.21,19,4.78,Pending,337.99,06-02-2023,Company D
21,27-07-2022,United Kingdom,AI Solution,3839.4,175.75,380.91,Overdue,4044.56,12-08-2022,Company C
76,27-01-2023,Dominica,IoT Solution,4960.97,457.57,452.49,Overdue,4955.89,09-02-2023,Company C
32,06-02-2023,Spain,E-commerce Development,4153.85,39.01,292.8,Overdue,4407.64,08-03-2023,Company D
93,01-05-2023,South Georgia and the South Sandwich Islands,Web Development,1579.7,1.03,29.81,Pending,1608.48,16-05-2023,Company B
24,16-02-2023,Qatar,AI Solution,8617.23,953.79,703.15,Overdue,8366.59,12-03-2023,Company B
13,09-11-2022,Montserrat,UI/UX Design,947.07,14.01,3.61,Pending,936.67,27-11-2022,Company D
29,10-04-2023,Gibraltar,IoT Solution,5857.48,202.27,333.95,Overdue,5989.16,10-05-2023,Company A
42,22-06-2023,Hong Kong,AI Solution,8725.28,973.66,870.82,Pending,8622.44,15-07-2023,Company B
91,28-05-2023,Nigeria,Mobile App Development,3618.9,235.31,280.41,Paid,3664,23-06-2023,Company E
34,16-12-2022,Belize,Web Development,2058.18,97.27,88.44,Overdue,2049.35,26-12-2022,Company A
100,12-09-2022,Swaziland,IoT Solution,5824.12,716.96,532.57,Paid,5639.73,08-10-2022,Company E
21,25-05-2023,Latvia,IoT Solution,3822.14,337.69,347.17,Pending,3831.62,23-06-2023,Company C
30,30-05-2023,Liberia,IoT Solution,3151.55,533.31,126.29,Pending,2744.53,20-06-2023,Company A
58,19-11-2022,Lebanon,E-commerce Development,3313.11,577.75,274.72,Pending,3010.08,06-12-2022,Company B
34,19-10-2022,Belgium,IoT Solution,2369.62,121.38,102.03,Paid,2350.27,29-10-2022,Company C
52,06-05-2023,Kazakhstan,Mobile App Development,4663.79,77.69,161.72,Paid,4747.82,02-06-2023,Company B
